expid_x,peakid,death,deathclass,deathdate,deathhgtm,deathtype,hired
KANG11108,KANG,False,No death,1900-01-01,0,No death,False
KANG11108,KANG,False,No death,1900-01-01,0,No death,True
KANG11109,KANG,False,No death,1900-01-01,0,No death,False
KANG11109,KANG,False,No death,1900-01-01,0,No death,True
KANG11110,KANG,False,No death,1900-01-01,0,No death,False
KANG11110,KANG,False,No death,1900-01-01,0,No death,True
KANG11111,KANG,False,No death,1900-01-01,0,No death,False
KANG11111,KANG,False,No death,1900-01-01,0,No death,True
KANG11113,KANG,False,No death,1900-01-01,0,No death,False
KANG11113,KANG,False,No death,1900-01-01,0,No death,True
LHOT11107,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11107,LHOT,False,No death,1900-01-01,0,No death,True
LHOT11108,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11108,LHOT,False,No death,1900-01-01,0,No death,True
LHOT11109,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11110,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11110,LHOT,False,No death,1900-01-01,0,No death,True
MAKA11106,MAKA,False,No death,1900-01-01,0,No death,False
MAKA11106,MAKA,False,No death,1900-01-01,0,No death,True
MANA11105,MANA,False,No death,1900-01-01,0,No death,False
MANA11105,MANA,False,No death,1900-01-01,0,No death,True
MANA11106,MANA,False,No death,1900-01-01,0,No death,False
MANA11106,MANA,False,No death,1900-01-01,0,No death,True
CHOY11106,CHOY,False,No death,1900-01-01,0,No death,True
EVER11161,EVER,False,No death,1900-01-01,0,No death,True
KANG11107,KANG,False,No death,1900-01-01,0,No death,False
EVER11101,EVER,False,No death,1900-01-01,0,No death,False
EVER11101,EVER,False,No death,1900-01-01,0,No death,True
EVER11102,EVER,False,No death,1900-01-01,0,No death,False
EVER11102,EVER,False,No death,1900-01-01,0,No death,True
EVER11103,EVER,False,No death,1900-01-01,0,No death,False
EVER11103,EVER,False,No death,1900-01-01,0,No death,True
CHOY11115,CHOY,False,No death,1900-01-01,0,No death,False
EVER11153,EVER,False,No death,1900-01-01,0,No death,False
EVER11153,EVER,False,No death,1900-01-01,0,No death,True
EVER11152,EVER,False,No death,1900-01-01,0,No death,False
EVER11152,EVER,False,No death,1900-01-01,0,No death,True
EVER11143,EVER,False,No death,1900-01-01,0,No death,False
EVER11143,EVER,False,No death,1900-01-01,0,No death,True
EVER11141,EVER,False,No death,1900-01-01,0,No death,False
EVER11141,EVER,False,No death,1900-01-01,0,No death,True
EVER11140,EVER,False,No death,1900-01-01,0,No death,False
EVER11140,EVER,False,No death,1900-01-01,0,No death,True
EVER11139,EVER,False,No death,1900-01-01,0,No death,False
EVER11136,EVER,False,No death,1900-01-01,0,No death,False
EVER11136,EVER,True,Descending from summit bid,2011-05-21,8750,Exhaustion,False
EVER11136,EVER,False,No death,1900-01-01,0,No death,True
KANG11114,KANG,False,No death,1900-01-01,0,No death,False
LHOT11111,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11111,LHOT,False,No death,1900-01-01,0,No death,True
LHOT11112,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11112,LHOT,False,No death,1900-01-01,0,No death,True
LHOT11113,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11113,LHOT,False,No death,1900-01-01,0,No death,True
MAKA11107,MAKA,False,No death,1900-01-01,0,No death,False
MAKA11108,MAKA,True,Descending from summit bid,2011-05-22,7400,AMS (acute mtn sickness),False
MAKA11108,MAKA,False,No death,1900-01-01,0,No death,True
MAKA11109,MAKA,False,No death,1900-01-01,0,No death,False
MAKA11105,MAKA,False,No death,1900-01-01,0,No death,False
MANA11312,MANA,False,No death,1900-01-01,0,No death,False
MANA11313,MANA,False,No death,1900-01-01,0,No death,False
MANA11313,MANA,False,No death,1900-01-01,0,No death,True
MANA11314,MANA,False,No death,1900-01-01,0,No death,False
MANA11314,MANA,False,No death,1900-01-01,0,No death,True
MANA11301,MANA,False,No death,1900-01-01,0,No death,False
MANA11301,MANA,False,No death,1900-01-01,0,No death,True
MANA11302,MANA,False,No death,1900-01-01,0,No death,False
MANA11303,MANA,False,No death,1900-01-01,0,No death,False
MANA11304,MANA,False,No death,1900-01-01,0,No death,False
MANA11304,MANA,False,No death,1900-01-01,0,No death,True
MANA11305,MANA,False,No death,1900-01-01,0,No death,False
MANA11306,MANA,False,No death,1900-01-01,0,No death,False
MANA11307,MANA,False,No death,1900-01-01,0,No death,False
MANA11307,MANA,False,No death,1900-01-01,0,No death,True
MANA11308,MANA,False,No death,1900-01-01,0,No death,False
MANA11308,MANA,False,No death,1900-01-01,0,No death,True
MANA11309,MANA,False,No death,1900-01-01,0,No death,False
MANA11309,MANA,False,No death,1900-01-01,0,No death,True
MANA11310,MANA,False,No death,1900-01-01,0,No death,False
MANA11311,MANA,False,No death,1900-01-01,0,No death,False
CHOY11115,CHOY,False,No death,1900-01-01,0,No death,True
EVER11139,EVER,False,No death,1900-01-01,0,No death,True
MANA11310,MANA,False,No death,1900-01-01,0,No death,True
CHOY11301,CHOY,False,No death,1900-01-01,0,No death,False
EVER11104,EVER,False,No death,1900-01-01,0,No death,False
EVER11104,EVER,False,No death,1900-01-01,0,No death,True
MANA11311,MANA,False,No death,1900-01-01,0,No death,True
EVER11154,EVER,False,No death,1900-01-01,0,No death,True
EVER08103,EVER,False,No death,1900-01-01,0,No death,False
EVER08103,EVER,False,No death,1900-01-01,0,No death,True
EVER09101,EVER,False,No death,1900-01-01,0,No death,False
EVER09101,EVER,False,No death,1900-01-01,0,No death,True
EVER09101,EVER,True,Route preparation,2009-05-07,5700,Avalanche,True
EVER10113,EVER,False,No death,1900-01-01,0,No death,False
EVER10113,EVER,False,No death,1900-01-01,0,No death,True
EVER10115,EVER,False,No death,1900-01-01,0,No death,False
EVER10115,EVER,False,No death,1900-01-01,0,No death,True
EVER10104,EVER,False,No death,1900-01-01,0,No death,False
EVER10104,EVER,False,No death,1900-01-01,0,No death,True
EVER10105,EVER,False,No death,1900-01-01,0,No death,False
EVER10105,EVER,False,No death,1900-01-01,0,No death,True
EVER10106,EVER,False,No death,1900-01-01,0,No death,False
EVER10106,EVER,False,No death,1900-01-01,0,No death,True
EVER10107,EVER,False,No death,1900-01-01,0,No death,False
EVER10107,EVER,False,No death,1900-01-01,0,No death,True
EVER10109,EVER,False,No death,1900-01-01,0,No death,False
EVER10109,EVER,False,No death,1900-01-01,0,No death,True
EVER10110,EVER,False,No death,1900-01-01,0,No death,False
EVER10110,EVER,False,No death,1900-01-01,0,No death,True
EVER10111,EVER,False,No death,1900-01-01,0,No death,False
EVER10111,EVER,False,No death,1900-01-01,0,No death,True
EVER10112,EVER,False,No death,1900-01-01,0,No death,False
EVER10112,EVER,False,No death,1900-01-01,0,No death,True
EVER10137,EVER,False,No death,1900-01-01,0,No death,False
EVER10137,EVER,False,No death,1900-01-01,0,No death,True
EVER10118,EVER,False,No death,1900-01-01,0,No death,False
EVER10118,EVER,False,No death,1900-01-01,0,No death,True
EVER10140,EVER,False,No death,1900-01-01,0,No death,False
EVER10140,EVER,False,No death,1900-01-01,0,No death,True
EVER10161,EVER,False,No death,1900-01-01,0,No death,False
EVER10161,EVER,False,No death,1900-01-01,0,No death,True
EVER10175,EVER,False,No death,1900-01-01,0,No death,False
EVER10175,EVER,False,No death,1900-01-01,0,No death,True
EVER10176,EVER,False,No death,1900-01-01,0,No death,False
EVER10108,EVER,False,No death,1900-01-01,0,No death,False
EVER10108,EVER,False,No death,1900-01-01,0,No death,True
EVER10138,EVER,False,No death,1900-01-01,0,No death,False
EVER10138,EVER,False,No death,1900-01-01,0,No death,True
EVER10130,EVER,False,No death,1900-01-01,0,No death,False
EVER10130,EVER,False,No death,1900-01-01,0,No death,True
EVER10133,EVER,False,No death,1900-01-01,0,No death,False
EVER10133,EVER,False,No death,1900-01-01,0,No death,True
EVER10135,EVER,False,No death,1900-01-01,0,No death,False
EVER10135,EVER,False,No death,1900-01-01,0,No death,True
EVER10129,EVER,True,Descending from summit bid,2010-05-25,8400,Exhaustion,False
EVER10129,EVER,False,No death,1900-01-01,0,No death,True
EVER10131,EVER,False,No death,1900-01-01,0,No death,False
EVER10132,EVER,False,No death,1900-01-01,0,No death,False
EVER10132,EVER,False,No death,1900-01-01,0,No death,True
EVER10134,EVER,False,No death,1900-01-01,0,No death,False
EVER10134,EVER,False,No death,1900-01-01,0,No death,True
EVER10136,EVER,False,No death,1900-01-01,0,No death,False
EVER10136,EVER,False,No death,1900-01-01,0,No death,True
EVER10139,EVER,False,No death,1900-01-01,0,No death,False
EVER10139,EVER,False,No death,1900-01-01,0,No death,True
EVER10141,EVER,False,No death,1900-01-01,0,No death,False
EVER10141,EVER,False,No death,1900-01-01,0,No death,True
EVER10142,EVER,False,No death,1900-01-01,0,No death,False
EVER10142,EVER,False,No death,1900-01-01,0,No death,True
EVER10143,EVER,False,No death,1900-01-01,0,No death,False
EVER10144,EVER,False,No death,1900-01-01,0,No death,False
EVER10144,EVER,False,No death,1900-01-01,0,No death,True
EVER10145,EVER,False,No death,1900-01-01,0,No death,False
EVER10146,EVER,False,No death,1900-01-01,0,No death,False
EVER10146,EVER,False,No death,1900-01-01,0,No death,True
EVER10147,EVER,False,No death,1900-01-01,0,No death,False
EVER10147,EVER,False,No death,1900-01-01,0,No death,True
EVER10148,EVER,False,No death,1900-01-01,0,No death,False
EVER10148,EVER,False,No death,1900-01-01,0,No death,True
EVER10149,EVER,False,No death,1900-01-01,0,No death,False
EVER10149,EVER,False,No death,1900-01-01,0,No death,True
EVER10150,EVER,False,No death,1900-01-01,0,No death,False
EVER10150,EVER,False,No death,1900-01-01,0,No death,True
EVER10151,EVER,False,No death,1900-01-01,0,No death,False
EVER10152,EVER,False,No death,1900-01-01,0,No death,False
EVER10152,EVER,False,No death,1900-01-01,0,No death,True
EVER10153,EVER,False,No death,1900-01-01,0,No death,False
EVER10153,EVER,False,No death,1900-01-01,0,No death,True
EVER10154,EVER,False,No death,1900-01-01,0,No death,False
EVER10154,EVER,False,No death,1900-01-01,0,No death,True
EVER10155,EVER,False,No death,1900-01-01,0,No death,False
EVER10155,EVER,False,No death,1900-01-01,0,No death,True
EVER10156,EVER,False,No death,1900-01-01,0,No death,False
EVER10156,EVER,False,No death,1900-01-01,0,No death,True
EVER10157,EVER,False,No death,1900-01-01,0,No death,False
EVER10157,EVER,False,No death,1900-01-01,0,No death,True
EVER10158,EVER,False,No death,1900-01-01,0,No death,False
EVER10158,EVER,False,No death,1900-01-01,0,No death,True
EVER10159,EVER,False,No death,1900-01-01,0,No death,False
EVER10159,EVER,False,No death,1900-01-01,0,No death,True
EVER10160,EVER,False,No death,1900-01-01,0,No death,False
EVER10160,EVER,False,No death,1900-01-01,0,No death,True
EVER10162,EVER,False,No death,1900-01-01,0,No death,False
EVER10162,EVER,False,No death,1900-01-01,0,No death,True
EVER10163,EVER,False,No death,1900-01-01,0,No death,False
EVER10164,EVER,False,No death,1900-01-01,0,No death,False
EVER10164,EVER,False,No death,1900-01-01,0,No death,True
EVER10165,EVER,False,No death,1900-01-01,0,No death,False
EVER10165,EVER,False,No death,1900-01-01,0,No death,True
EVER10166,EVER,False,No death,1900-01-01,0,No death,False
EVER10167,EVER,False,No death,1900-01-01,0,No death,False
EVER10167,EVER,False,No death,1900-01-01,0,No death,True
EVER10168,EVER,False,No death,1900-01-01,0,No death,False
EVER10168,EVER,False,No death,1900-01-01,0,No death,True
EVER10169,EVER,False,No death,1900-01-01,0,No death,False
EVER10169,EVER,False,No death,1900-01-01,0,No death,True
EVER10170,EVER,False,No death,1900-01-01,0,No death,False
EVER10170,EVER,False,No death,1900-01-01,0,No death,True
EVER10171,EVER,False,No death,1900-01-01,0,No death,False
EVER10171,EVER,True,Descending from summit bid,2010-05-26,8600,Exhaustion,False
EVER10171,EVER,False,No death,1900-01-01,0,No death,True
EVER10172,EVER,False,No death,1900-01-01,0,No death,False
EVER10172,EVER,False,No death,1900-01-01,0,No death,True
EVER10173,EVER,False,No death,1900-01-01,0,No death,False
EVER10174,EVER,False,No death,1900-01-01,0,No death,False
EVER10174,EVER,False,No death,1900-01-01,0,No death,True
EVER10114,EVER,False,No death,1900-01-01,0,No death,False
EVER10114,EVER,False,No death,1900-01-01,0,No death,True
EVER10177,EVER,False,No death,1900-01-01,0,No death,False
EVER10177,EVER,False,No death,1900-01-01,0,No death,True
EVER10178,EVER,False,No death,1900-01-01,0,No death,False
EVER10178,EVER,False,No death,1900-01-01,0,No death,True
EVER10179,EVER,False,No death,1900-01-01,0,No death,False
EVER10179,EVER,False,No death,1900-01-01,0,No death,True
EVER10180,EVER,False,No death,1900-01-01,0,No death,False
EVER10180,EVER,False,No death,1900-01-01,0,No death,True
EVER10181,EVER,False,No death,1900-01-01,0,No death,False
EVER10181,EVER,False,No death,1900-01-01,0,No death,True
EVER10128,EVER,False,No death,1900-01-01,0,No death,False
EVER10128,EVER,False,No death,1900-01-01,0,No death,True
EVER10127,EVER,False,No death,1900-01-01,0,No death,False
EVER10127,EVER,False,No death,1900-01-01,0,No death,True
EVER10126,EVER,False,No death,1900-01-01,0,No death,False
EVER10126,EVER,False,No death,1900-01-01,0,No death,True
EVER10125,EVER,False,No death,1900-01-01,0,No death,False
EVER10125,EVER,False,No death,1900-01-01,0,No death,True
EVER10124,EVER,False,No death,1900-01-01,0,No death,False
EVER10124,EVER,False,No death,1900-01-01,0,No death,True
EVER10123,EVER,False,No death,1900-01-01,0,No death,False
EVER10123,EVER,False,No death,1900-01-01,0,No death,True
EVER10122,EVER,False,No death,1900-01-01,0,No death,False
EVER10103,EVER,False,No death,1900-01-01,0,No death,False
EVER10103,EVER,False,No death,1900-01-01,0,No death,True
EVER10120,EVER,False,No death,1900-01-01,0,No death,False
EVER10120,EVER,False,No death,1900-01-01,0,No death,True
EVER10121,EVER,False,No death,1900-01-01,0,No death,False
EVER10121,EVER,False,No death,1900-01-01,0,No death,True
EVER10119,EVER,False,No death,1900-01-01,0,No death,False
EVER10119,EVER,False,No death,1900-01-01,0,No death,True
EVER10117,EVER,False,No death,1900-01-01,0,No death,False
EVER10117,EVER,False,No death,1900-01-01,0,No death,True
EVER10116,EVER,False,No death,1900-01-01,0,No death,False
EVER10101,EVER,False,No death,1900-01-01,0,No death,False
EVER10101,EVER,False,No death,1900-01-01,0,No death,True
EVER10102,EVER,False,No death,1900-01-01,0,No death,False
EVER10102,EVER,True,Route preparation,2010-04-26,6800,Avalanche,False
EVER10102,EVER,False,No death,1900-01-01,0,No death,True
EVER11168,EVER,False,No death,1900-01-01,0,No death,False
EVER11170,EVER,False,No death,1900-01-01,0,No death,False
CHOY10346,CHOY,False,No death,1900-01-01,0,No death,False
CHOY10346,CHOY,False,No death,1900-01-01,0,No death,True
EVER11171,EVER,False,No death,1900-01-01,0,No death,False
EVER11171,EVER,False,No death,1900-01-01,0,No death,True
EVER11172,EVER,False,No death,1900-01-01,0,No death,False
EVER11172,EVER,False,No death,1900-01-01,0,No death,True
EVER11169,EVER,False,No death,1900-01-01,0,No death,False
EVER11173,EVER,False,No death,1900-01-01,0,No death,False
EVER11174,EVER,False,No death,1900-01-01,0,No death,False
CHOY11116,CHOY,False,No death,1900-01-01,0,No death,False
CHOY11117,CHOY,False,No death,1900-01-01,0,No death,False
CHOY11302,CHOY,False,No death,1900-01-01,0,No death,False
CHOY11302,CHOY,False,No death,1900-01-01,0,No death,True
CHOY11303,CHOY,False,No death,1900-01-01,0,No death,False
CHOY11304,CHOY,False,No death,1900-01-01,0,No death,False
CHOY11304,CHOY,False,No death,1900-01-01,0,No death,True
CHOY11305,CHOY,False,No death,1900-01-01,0,No death,False
DHA111106,DHA1,False,No death,1900-01-01,0,No death,False
DHA111301,DHA1,False,No death,1900-01-01,0,No death,False
DHA111302,DHA1,False,No death,1900-01-01,0,No death,False
DHA111302,DHA1,False,No death,1900-01-01,0,No death,True
EVER11170,EVER,False,No death,1900-01-01,0,No death,True
EVER11176,EVER,False,No death,1900-01-01,0,No death,False
EVER11176,EVER,False,No death,1900-01-01,0,No death,True
EVER11177,EVER,False,No death,1900-01-01,0,No death,False
EVER11177,EVER,False,No death,1900-01-01,0,No death,True
EVER11178,EVER,False,No death,1900-01-01,0,No death,False
EVER11178,EVER,False,No death,1900-01-01,0,No death,True
EVER11179,EVER,False,No death,1900-01-01,0,No death,False
EVER11179,EVER,False,No death,1900-01-01,0,No death,True
EVER11180,EVER,False,No death,1900-01-01,0,No death,False
EVER11180,EVER,False,No death,1900-01-01,0,No death,True
EVER11181,EVER,False,No death,1900-01-01,0,No death,False
EVER11182,EVER,False,No death,1900-01-01,0,No death,False
EVER11182,EVER,False,No death,1900-01-01,0,No death,True
EVER11183,EVER,False,No death,1900-01-01,0,No death,False
EVER11183,EVER,False,No death,1900-01-01,0,No death,True
EVER11184,EVER,False,No death,1900-01-01,0,No death,False
EVER11184,EVER,False,No death,1900-01-01,0,No death,True
EVER11189,EVER,False,No death,1900-01-01,0,No death,False
EVER11189,EVER,False,No death,1900-01-01,0,No death,True
EVER11190,EVER,False,No death,1900-01-01,0,No death,False
EVER11190,EVER,False,No death,1900-01-01,0,No death,True
EVER11191,EVER,False,No death,1900-01-01,0,No death,False
EVER11191,EVER,False,No death,1900-01-01,0,No death,True
EVER11185,EVER,False,No death,1900-01-01,0,No death,False
EVER11185,EVER,False,No death,1900-01-01,0,No death,True
EVER11187,EVER,False,No death,1900-01-01,0,No death,False
EVER11188,EVER,True,Route preparation,2011-05-09,5600,AMS (acute mtn sickness),False
LHOT11114,LHOT,False,No death,1900-01-01,0,No death,False
LHOT11114,LHOT,False,No death,1900-01-01,0,No death,True
MAKA11301,MAKA,False,No death,1900-01-01,0,No death,False
MANA11107,MANA,True,Descending from summit bid,2011-05-11,0,Disappearance (unexplained),False
MANA11107,MANA,False,No death,1900-01-01,0,No death,False
MANA11316,MANA,False,No death,1900-01-01,0,No death,False
EVER11175,EVER,False,No death,1900-01-01,0,No death,False
MANA11107,MANA,True,Descending from summit bid,2011-05-11,0,Disappearance (unexplained),True
EVER11186,EVER,False,No death,1900-01-01,0,No death,False
EVER11186,EVER,False,No death,1900-01-01,0,No death,True
EVER11188,EVER,False,No death,1900-01-01,0,No death,True
EVER11181,EVER,False,No death,1900-01-01,0,No death,True
EVER11175,EVER,False,No death,1900-01-01,0,No death,True
MANA11317,MANA,False,No death,1900-01-01,0,No death,False
