expid_x,peakid,host,nation,season,citizen,myear,sherpa,tibetan,heightm,himal,location,phost,region,pkname,pseason,pmonth
KANG85401,KANG,Nepal,USA,Spring,Poland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG85401,KANG,Nepal,USA,Spring,UK,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG85401,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG85401,KANG,Nepal,USA,Spring,Brazil,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG86101,KANG,Nepal,USA,Spring,Australia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG86301,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG86301,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG87101,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG87301,KANG,Nepal,USA,Spring,Australia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG87302,KANG,Nepal,USA,Spring,Australia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG87401,KANG,Nepal,USA,Spring,S Korea,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG87401,KANG,Nepal,USA,Spring,Nepal,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88101,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88101,KANG,Nepal,USA,Spring,Austria,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88101,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88102,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88103,KANG,Nepal,USA,Spring,India,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88103,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88103,KANG,Nepal,USA,Spring,Nepal,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88301,KANG,Nepal,USA,Spring,Japan,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG88301,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG89101,KANG,Nepal,USA,Spring,USSR,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG89101,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG89102,KANG,Nepal,USA,Spring,Indonesia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG89102,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG89301,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG90101,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG90101,KANG,Nepal,USA,Spring,Poland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG90102,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG91102,KANG,Nepal,USA,Spring,Yugoslavia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG91102,KANG,Nepal,USA,Spring,Poland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG91301,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG91302,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG92101,KANG,Nepal,USA,Spring,Mexico,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG92101,KANG,Nepal,USA,Spring,Poland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG92102,KANG,Nepal,USA,Spring,Germany,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG93101,KANG,Nepal,USA,Spring,Ukraine,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG93101,KANG,Nepal,USA,Spring,India,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG93301,KANG,Nepal,USA,Spring,Switzerland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG94301,KANG,Nepal,USA,Spring,S Korea,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG94302,KANG,Nepal,USA,Spring,Bulgaria,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG94302,KANG,Nepal,USA,Spring,Belarus,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG94302,KANG,Nepal,USA,Spring,Russia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95101,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95101,KANG,Nepal,USA,Spring,Czech Republic,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95301,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95302,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95302,KANG,Nepal,USA,Spring,Spain/USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95303,KANG,Nepal,USA,Spring,Switzerland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95303,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95304,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95305,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG95306,KANG,Nepal,USA,Spring,Japan,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG96101,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97101,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97101,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97102,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97102,KANG,Nepal,USA,Spring,UK,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97103,KANG,Nepal,USA,Spring,Slovakia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97103,KANG,Nepal,USA,Spring,Czech Republic,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97104,KANG,Nepal,USA,Spring,S Korea,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG97105,KANG,Nepal,USA,Spring,Switzerland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98101,KANG,Nepal,USA,Spring,Spain,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98102,KANG,Nepal,USA,Spring,Japan,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98103,KANG,Nepal,USA,Spring,UK,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98103,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98103,KANG,Nepal,USA,Spring,Canada,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98104,KANG,Nepal,USA,Spring,China,1990,False,True,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98105,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98105,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98106,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG98106,KANG,Nepal,USA,Spring,Germany,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
LHOT55301,LHOT,Nepal,Belgium,Winter,USA,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT55301,LHOT,Nepal,Belgium,Winter,USA/Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT55301,LHOT,Nepal,Belgium,Winter,Austria,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT55301,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT56101,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT72101,LHOT,Nepal,Belgium,Winter,W Germany,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT73101,LHOT,Nepal,Belgium,Winter,Japan,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT74101,LHOT,Nepal,Belgium,Winter,Austria,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT74101,LHOT,Nepal,Belgium,Winter,W Germany,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT74301,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT75101,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT76101,LHOT,Nepal,Belgium,Winter,Japan,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT77101,LHOT,Nepal,Belgium,Winter,W Germany,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT77101,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT77101,LHOT,Nepal,Belgium,Winter,Austria,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT77101,LHOT,Nepal,Belgium,Winter,Nepal,1989,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT78301,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT79101,LHOT,Nepal,Belgium,Winter,Austria,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT79101,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT79301,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT79301,LHOT,Nepal,Belgium,Winter,Norway,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT79301,LHOT,Nepal,Belgium,Winter,W Germany,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT80101,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT80102,LHOT,Nepal,Belgium,Winter,Spain,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT80102,LHOT,Nepal,Belgium,Winter,W Germany,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT80301,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT80302,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT80401,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT81101,LHOT,Nepal,Belgium,Winter,Bulgaria,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT81102,LHOT,Nepal,Belgium,Winter,Yugoslavia,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT81103,LHOT,Nepal,Belgium,Winter,Spain,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT82301,LHOT,Nepal,Belgium,Winter,UK,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT82301,LHOT,Nepal,Belgium,Winter,Australia,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT82301,LHOT,Nepal,Belgium,Winter,New Zealand,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT83301,LHOT,Nepal,Belgium,Winter,Japan,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT83301,LHOT,Nepal,Belgium,Winter,Nepal,1989,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT83301,LHOT,Nepal,Belgium,Winter,S Korea,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT84301,LHOT,Nepal,Belgium,Winter,USA,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT85301,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT85302,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT86101,LHOT,Nepal,Belgium,Winter,Japan,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT86101,LHOT,Nepal,Belgium,Winter,Nepal,1989,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT86102,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT86301,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT86301,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT86301,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87101,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87101,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87102,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87301,LHOT,Nepal,Belgium,Winter,Mexico,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87301,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87301,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT87301,LHOT,Nepal,Belgium,Winter,UK,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
EVER88304,EVER,Nepal,Belgium,Winter,S Korea,1989,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
LHOT88302,LHOT,Nepal,Belgium,Winter,Czechoslovakia,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT88303,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT88401,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT88401,LHOT,Nepal,Belgium,Winter,Belgium,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89101,LHOT,Nepal,Belgium,Winter,Yugoslavia,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89102,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89102,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89102,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89102,LHOT,Nepal,Belgium,Winter,Spain,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89102,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89301,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89301,LHOT,Nepal,Belgium,Winter,Italy,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89301,LHOT,Nepal,Belgium,Winter,Poland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89301,LHOT,Nepal,Belgium,Winter,Switzerland,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89302,LHOT,Nepal,Belgium,Winter,S Korea,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89401,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89402,LHOT,Nepal,Belgium,Winter,Netherlands,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89402,LHOT,Nepal,Belgium,Winter,Spain,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT89402,LHOT,Nepal,Belgium,Winter,France,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT90102,LHOT,Nepal,Belgium,Winter,Yugoslavia,1989,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
