expid_x,peakid,highpoint,death,mhighpt,mo2none,mo2used,msuccess,psummiters
DHA101302,DHA1,7700,False,True,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101303,DHA1,7700,True,False,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101303,DHA1,7700,False,False,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101303,DHA1,7700,False,True,True,False,True,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101301,DHA1,7700,False,True,True,False,True,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101301,DHA1,7700,False,False,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101305,DHA1,7700,False,False,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101305,DHA1,7700,False,True,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101306,DHA1,7700,False,False,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA101306,DHA1,7700,False,True,True,False,True,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
EVER01301,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER01301,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER01302,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER01302,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER01303,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER01303,EVER,8700,True,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER01303,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
LHOT01401,LHOT,8516,False,False,False,True,False,"Fritz Luchsinger, Ernst Reiss"
LHOT01401,LHOT,8516,False,False,True,False,False,"Fritz Luchsinger, Ernst Reiss"
LHOT01401,LHOT,8516,False,True,False,True,False,"Fritz Luchsinger, Ernst Reiss"
MANA01301,MANA,5400,False,True,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA01301,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA01302,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA01302,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA01302,MANA,5400,True,False,False,True,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA01302,MANA,5400,False,True,False,True,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MAKA01301,MAKA,8485,False,False,True,False,False,"Jean Couzy, Lionel Terray"
MAKA01301,MAKA,8485,False,True,True,False,False,"Jean Couzy, Lionel Terray"
CHOY01336,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY01335,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY01335,CHOY,7600,False,False,False,True,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY01334,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY01334,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
ANN102101,ANN1,8091,False,True,True,False,True,"Maurice Herzog, Louis Lachenal"
ANN102102,ANN1,8091,False,True,True,False,True,"Maurice Herzog, Louis Lachenal"
ANN102102,ANN1,8091,False,False,True,False,False,"Maurice Herzog, Louis Lachenal"
ANN102103,ANN1,8091,False,False,True,False,False,"Maurice Herzog, Louis Lachenal"
ANN102103,ANN1,8091,False,True,True,False,True,"Maurice Herzog, Louis Lachenal"
ANN102103,ANN1,8091,False,False,False,True,False,"Maurice Herzog, Louis Lachenal"
ANN102104,ANN1,8091,False,True,True,False,True,"Maurice Herzog, Louis Lachenal"
ANN102104,ANN1,8091,False,False,True,False,False,"Maurice Herzog, Louis Lachenal"
CHOY02101,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02102,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02102,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02103,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02104,CHOY,7600,False,True,False,True,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02104,CHOY,7600,False,False,False,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02104,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02105,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02105,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02106,CHOY,7600,False,True,False,True,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02106,CHOY,7600,False,False,False,True,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02106,CHOY,7600,False,False,False,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02106,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02107,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02108,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02108,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02109,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02109,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02110,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02111,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02111,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02115,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02116,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02117,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02117,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02118,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02119,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02119,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02120,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02120,CHOY,7600,False,False,False,True,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02120,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02121,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02121,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02122,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02123,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02124,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02125,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02126,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02126,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02112,CHOY,7600,True,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02112,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02112,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02113,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02114,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02114,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
DHA102101,DHA1,7700,False,False,True,False,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
DHA102101,DHA1,7700,False,True,False,True,False,"Peter Diener, Kurt Diemberger, Albin Schelbert, Ernst Forrer, Nima Dorje Sherpa, Nawang Dorje Sherpa"
EVER02101,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02102,EVER,8700,False,False,False,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02102,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02102,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02103,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02103,EVER,8700,True,True,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02104,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02104,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02106,EVER,8700,False,True,True,False,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02106,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02107,EVER,8700,False,True,True,False,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02107,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02108,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02108,EVER,8700,False,False,False,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02110,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02111,EVER,8700,False,True,True,False,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02111,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02112,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02112,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02113,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02114,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02115,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02115,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02116,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02116,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02116,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02117,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02118,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02119,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02119,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02120,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02121,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02121,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02122,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02123,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02124,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02125,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02125,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02125,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02126,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02126,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02127,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02127,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02128,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02105,EVER,8700,False,True,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02109,EVER,8700,False,True,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02131,EVER,8700,False,True,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02132,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02133,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02133,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02134,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02135,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02137,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02137,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02137,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02138,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02138,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02139,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02139,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02139,EVER,8700,True,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02139,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02140,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02140,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02140,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02141,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02141,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02141,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02142,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02142,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02142,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02143,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02144,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02144,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02144,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02129,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02129,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02129,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02130,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02130,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02130,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02136,EVER,8700,False,True,False,True,True,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02136,EVER,8700,False,False,False,True,False,"Edmund Hillary, Tenzing Norgay Sherpa"
EVER02136,EVER,8700,False,False,True,False,False,"Edmund Hillary, Tenzing Norgay Sherpa"
KANG02104,KANG,8586,False,False,False,True,False,"George Band, Joe Brown"
KANG02104,KANG,8586,False,False,False,False,False,"George Band, Joe Brown"
KANG02104,KANG,8586,False,True,False,True,True,"George Band, Joe Brown"
KANG02104,KANG,8586,False,True,True,False,True,"George Band, Joe Brown"
KANG02101,KANG,8586,False,False,True,False,False,"George Band, Joe Brown"
KANG02101,KANG,8586,False,True,True,False,True,"George Band, Joe Brown"
KANG02102,KANG,8586,False,True,True,False,True,"George Band, Joe Brown"
KANG02102,KANG,8586,False,False,True,False,False,"George Band, Joe Brown"
KANG02103,KANG,8586,False,False,True,False,False,"George Band, Joe Brown"
KANG02103,KANG,8586,False,True,True,False,True,"George Band, Joe Brown"
KANG02103,KANG,8586,True,True,True,False,True,"George Band, Joe Brown"
LHOT02106,LHOT,8516,False,True,True,False,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02101,LHOT,8516,False,True,False,True,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02101,LHOT,8516,False,False,True,False,False,"Fritz Luchsinger, Ernst Reiss"
LHOT02101,LHOT,8516,False,True,True,False,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02102,LHOT,8516,False,True,True,False,False,"Fritz Luchsinger, Ernst Reiss"
LHOT02103,LHOT,8516,False,False,True,False,False,"Fritz Luchsinger, Ernst Reiss"
LHOT02103,LHOT,8516,False,True,False,True,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02104,LHOT,8516,False,True,False,True,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02104,LHOT,8516,False,False,True,False,False,"Fritz Luchsinger, Ernst Reiss"
LHOT02104,LHOT,8516,False,True,True,False,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02105,LHOT,8516,False,False,True,False,False,"Fritz Luchsinger, Ernst Reiss"
LHOT02105,LHOT,8516,False,True,False,True,True,"Fritz Luchsinger, Ernst Reiss"
LHOT02105,LHOT,8516,False,True,True,False,True,"Fritz Luchsinger, Ernst Reiss"
MAKA02104,MAKA,8485,False,False,True,False,False,"Jean Couzy, Lionel Terray"
MAKA02104,MAKA,8485,False,True,True,False,False,"Jean Couzy, Lionel Terray"
MAKA02101,MAKA,8485,False,True,True,False,True,"Jean Couzy, Lionel Terray"
MAKA02102,MAKA,8485,False,False,True,False,False,"Jean Couzy, Lionel Terray"
MAKA02102,MAKA,8485,True,False,True,False,False,"Jean Couzy, Lionel Terray"
MAKA02102,MAKA,8485,False,True,True,False,True,"Jean Couzy, Lionel Terray"
MAKA02102,MAKA,8485,False,True,False,True,True,"Jean Couzy, Lionel Terray"
MAKA02103,MAKA,8485,False,False,True,False,False,"Jean Couzy, Lionel Terray"
MAKA02103,MAKA,8485,False,True,True,False,True,"Jean Couzy, Lionel Terray"
MANA02101,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02101,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02102,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02102,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02103,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02103,MANA,5400,False,True,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02104,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02105,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02105,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02106,MANA,5400,False,True,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02107,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02108,MANA,5400,False,True,True,False,True,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
MANA02108,MANA,5400,False,False,True,False,False,"Toshio Imanishi, Gyaltsen Norbu Sherpa"
CHOY02126,CHOY,7600,True,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
MAKA02104,MAKA,8485,True,False,True,False,False,"Jean Couzy, Lionel Terray"
ANN102301,ANN1,8091,False,False,True,False,False,"Maurice Herzog, Louis Lachenal"
ANN102301,ANN1,8091,False,True,True,False,False,"Maurice Herzog, Louis Lachenal"
CHOY02327,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02327,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02301,CHOY,7600,False,True,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02302,CHOY,7600,False,True,True,False,True,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02302,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
CHOY02303,CHOY,7600,False,False,True,False,False,"Herbert Tichy, Sepp Jeochler, Pasang Dawa Lama"
